"Date","Price","Open","High","Low","Vol.","Change %"
"May 16, 2014","9,449.30","9,446.31","9,467.72","9,437.95","-","-0.12%"
"May 15, 2014","9,460.47","9,473.10","9,483.60","9,460.33","-","-0.12%"
"May 14, 2014","9,471.86","9,464.56","9,473.61","9,453.50","-","-0.15%"
"May 13, 2014","9,486.53","9,445.89","9,486.53","9,437.33","-","0.30%"
"May 12, 2014","9,457.71","9,458.26","9,460.72","9,428.97","-","0.03%"
"May 09, 2014","9,455.10","9,430.74","9,458.41","9,428.22","-","0.27%"
"May 08, 2014","9,430.05","9,427.35","9,430.12","9,389.47","-","-0.30%"
"May 07, 2014","9,458.23","9,437.67","9,458.62","9,429.01","-","-0.11%"
"May 06, 2014","9,468.87","9,456.48","9,469.38","9,440.69","-","-0.35%"
"May 05, 2014","9,502.32","9,503.08","9,503.85","9,476.15","-","0.19%"
"May 02, 2014","9,484.14","9,458.50","9,499.91","9,453.91","-","0.13%"
"Apr 30, 2014","9,471.64","9,474.77","9,489.99","9,456.49","-","0.13%"
"Apr 29, 2014","9,459.15","9,496.13","9,503.63","9,459.15","-","-0.48%"
"Apr 28, 2014","9,504.39","9,514.57","9,514.58","9,476.57","-","-0.12%"
"Apr 25, 2014","9,515.48","9,513.65","9,520.41","9,488.01","-","-0.11%"
"Apr 24, 2014","9,525.75","9,509.69","9,532.10","9,492.55","-","0.08%"
"Apr 23, 2014","9,517.84","9,508.48","9,517.84","9,474.38","-","0.06%"
"Apr 22, 2014","9,511.90","9,527.89","9,538.39","9,503.66","-","-0.61%"
"Apr 21, 2014","9,570.46","9,556.76","9,571.15","9,543.84","-","0.16%"
"Apr 18, 2014","9,555.05","9,531.70","9,555.07","9,505.38","-","0.27%"
"Apr 17, 2014","9,528.85","9,525.84","9,528.91","9,492.03","-","-0.39%"
"Apr 16, 2014","9,565.98","9,528.32","9,565.98","9,499.91","-","-0.03%"
"Apr 15, 2014","9,568.96","9,562.60","9,568.96","9,515.84","-","-0.07%"
"Apr 14, 2014","9,575.39","9,563.11","9,575.39","9,549.90","-","-0.26%"
"Apr 11, 2014","9,600.22","9,541.79","9,600.22","9,520.93","-","0.34%"
"Apr 10, 2014","9,567.23","9,565.05","9,577.68","9,552.16","-","-0.30%"
"Apr 09, 2014","9,595.74","9,559.46","9,597.18","9,527.26","-","0.33%"
"Apr 08, 2014","9,563.74","9,575.32","9,582.65","9,540.15","-","-0.00%"
"Apr 07, 2014","9,563.78","9,519.37","9,566.56","9,503.35","-","0.44%"
"Apr 04, 2014","9,522.21","9,507.28","9,524.58","9,496.66","-","-0.11%"
"Apr 03, 2014","9,532.59","9,500.47","9,532.59","9,500.47","-","0.07%"
"Apr 02, 2014","9,525.93","9,558.31","9,558.31","9,512.49","-","-0.44%"
"Apr 01, 2014","9,567.59","9,508.48","9,567.59","9,492.66","-","0.51%"
"Mar 31, 2014","9,519.21","9,557.44","9,578.01","9,502.89","-","-0.71%"
"Mar 28, 2014","9,587.03","9,643.09","9,643.09","9,565.22","-","-0.61%"
"Mar 27, 2014","9,646.25","9,627.22","9,648.36","9,590.06","-","0.33%"
"Mar 26, 2014","9,614.77","9,561.38","9,614.77","9,550.47","-","0.37%"
"Mar 25, 2014","9,579.02","9,548.42","9,579.02","9,537.35","-","0.18%"
"Mar 24, 2014","9,561.77","9,591.03","9,594.91","9,556.25","-","-0.15%"
"Mar 21, 2014","9,576.30","9,548.83","9,578.30","9,540.52","-","-0.15%"
"Mar 20, 2014","9,590.21","9,588.92","9,604.65","9,570.43","-","-0.12%"
"Mar 19, 2014","9,601.92","9,568.34","9,601.92","9,560.46","-","0.25%"
"Mar 18, 2014","9,577.86","9,559.00","9,581.95","9,559.00","-","-0.16%"
"Mar 17, 2014","9,593.38","9,571.92","9,593.38","9,548.76","-","0.23%"
"Mar 14, 2014","9,571.64","9,545.45","9,571.64","9,527.35","-","-0.18%"
"Mar 13, 2014","9,588.97","9,535.03","9,589.70","9,519.96","-","0.41%"
"Mar 12, 2014","9,550.09","9,547.89","9,563.78","9,517.19","-","-0.12%"
"Mar 11, 2014","9,561.46","9,533.45","9,572.70","9,513.96","-","0.04%"
"Mar 10, 2014","9,557.41","9,551.93","9,558.66","9,504.55","-","0.14%"
"Mar 07, 2014","9,544.10","9,539.82","9,547.84","9,521.76","-","0.22%"
"Mar 06, 2014","9,523.09","9,494.34","9,579.00","9,469.70","-","0.28%"
"Mar 05, 2014","9,496.94","9,478.56","9,512.92","9,460.65","-","0.12%"
"Mar 04, 2014","9,485.96","9,441.76","9,485.96","9,441.76","-","0.47%"
"Mar 03, 2014","9,441.76","9,405.73","9,465.69","9,402.78","-","-0.01%"
"Feb 28, 2014","9,442.36","9,265.91","9,442.36","9,265.91","-","1.78%"
"Feb 27, 2014","9,276.94","9,227.18","9,276.94","9,227.18","-","0.48%"
"Feb 26, 2014","9,232.31","9,218.48","9,232.31","9,214.07","-","0.16%"
"Feb 25, 2014","9,217.26","9,221.93","9,236.12","9,210.93","-","-0.21%"
"Feb 24, 2014","9,237.05","9,226.12","9,237.05","9,208.13","-","-0.23%"
"Feb 21, 2014","9,258.73","9,231.08","9,258.73","9,220.00","-","0.17%"
"Feb 20, 2014","9,243.31","9,238.08","9,243.31","9,204.44","-","0.02%"
"Feb 19, 2014","9,241.16","9,228.79","9,241.16","9,214.54","-","0.13%"
"Feb 18, 2014","9,228.90","9,171.60","9,228.90","9,167.93","-","0.55%"
"Feb 17, 2014","9,178.38","9,205.52","9,205.52","9,156.07","-","-0.30%"
"Feb 14, 2014","9,205.78","9,129.79","9,205.78","9,112.64","-","0.74%"
"Feb 13, 2014","9,138.20","9,116.12","9,138.20","9,102.71","-","-0.34%"
"Feb 12, 2014","9,169.24","9,134.89","9,169.24","9,105.35","-","0.26%"
"Feb 11, 2014","9,145.70","9,139.42","9,150.15","9,129.75","-","-0.10%"
"Feb 10, 2014","9,154.93","9,123.46","9,155.71","9,116.13","-","0.07%"
"Feb 07, 2014","9,148.89","9,089.20","9,148.89","9,088.78","-","0.69%"
"Feb 06, 2014","9,085.90","9,108.60","9,108.60","9,081.57","-","-0.21%"
"Feb 05, 2014","9,104.97","9,115.09","9,121.27","9,095.35","-","-0.45%"
"Feb 04, 2014","9,146.52","9,169.22","9,169.22","9,102.89","-","-0.25%"
"Feb 03, 2014","9,169.23","9,126.60","9,169.23","9,113.65","-","0.53%"
"Jan 31, 2014","9,121.28","9,113.65","9,124.60","9,098.80","-","-0.21%"
"Jan 30, 2014","9,140.11","9,125.66","9,140.11","9,098.71","-","0.05%"
"Jan 29, 2014","9,135.67","9,119.08","9,149.42","9,107.83","-","0.03%"
"Jan 28, 2014","9,132.96","9,157.03","9,165.61","9,125.38","-","-0.26%"
"Jan 27, 2014","9,157.18","9,131.38","9,157.18","9,107.38","-","0.41%"
"Jan 24, 2014","9,120.19","9,132.46","9,157.60","9,119.30","-","-0.23%"
"Jan 23, 2014","9,141.18","9,105.17","9,156.07","9,088.38","-","0.40%"
"Jan 22, 2014","9,105.02","9,178.62","9,179.05","9,104.43","-","-0.98%"
"Jan 21, 2014","9,194.84","9,179.64","9,194.84","9,159.37","-","0.16%"
"Jan 20, 2014","9,180.16","9,182.55","9,190.69","9,156.63","-","-0.11%"
"Jan 17, 2014","9,190.08","9,176.07","9,190.08","9,156.80","-","0.09%"
"Jan 16, 2014","9,182.10","9,099.57","9,182.83","9,099.12","-","0.70%"
"Jan 13, 2014","9,117.90","9,088.63","9,136.11","9,076.28","-","0.43%"
"Jan 10, 2014","9,079.10","9,242.01","9,242.01","9,079.10","-","-1.74%"
"Jan 09, 2014","9,239.90","9,197.68","9,250.31","9,195.80","-","0.26%"
"Jan 08, 2014","9,215.74","9,196.93","9,215.74","9,177.28","-","-0.60%"
"Jan 07, 2014","9,271.02","9,211.57","9,271.02","9,183.99","-","0.44%"
"Jan 06, 2014","9,230.32","9,162.89","9,230.32","9,136.72","-","0.83%"
"Jan 03, 2014","9,154.17","9,168.57","9,184.35","9,119.92","-","0.10%"
"Jan 02, 2014","9,144.94","9,093.22","9,144.94","9,069.63","-","0.34%"
"Dec 31, 2013","9,114.14","9,162.87","9,208.59","9,114.14","-","-0.88%"
"Dec 30, 2013","9,194.87","9,230.54","9,230.73","9,166.44","-","-0.16%"
"Dec 27, 2013","9,209.80","9,215.24","9,240.88","9,203.91","-","-0.01%"
"Dec 26, 2013","9,210.57","9,262.49","9,298.94","9,210.57","-","-0.53%"
"Dec 25, 2013","9,259.52","9,269.99","9,277.27","9,243.24","-","-0.36%"
"Dec 24, 2013","9,292.53","9,283.55","9,292.55","9,251.89","-","-0.01%"
"Dec 23, 2013","9,293.26","9,270.72","9,299.13","9,260.04","-","0.15%"
"Dec 20, 2013","9,279.48","9,335.80","9,340.24","9,269.68","-","-0.94%"
"Dec 19, 2013","9,367.56","9,317.66","9,367.56","9,314.76","-","0.29%"
"Dec 18, 2013","9,340.20","9,330.64","9,350.23","9,297.43","-","-0.10%"
"Dec 17, 2013","9,349.76","9,360.36","9,362.34","9,319.79","-","-0.05%"
"Dec 16, 2013","9,354.52","9,306.56","9,354.52","9,293.17","-","0.42%"
"Dec 13, 2013","9,315.57","9,301.70","9,341.26","9,295.89","-","-0.05%"
"Dec 12, 2013","9,320.66","9,241.91","9,320.66","9,241.91","-","0.74%"
"Dec 11, 2013","9,252.30","9,239.97","9,252.30","9,194.57","-","0.12%"
"Dec 10, 2013","9,241.40","9,203.46","9,263.15","9,196.77","-","0.22%"
"Dec 09, 2013","9,221.40","9,235.06","9,277.00","9,199.47","-","-0.21%"
"Dec 06, 2013","9,240.41","9,310.02","9,340.03","9,240.39","-","-0.93%"
"Dec 05, 2013","9,327.31","9,308.43","9,353.22","9,308.12","-","-0.03%"
"Dec 04, 2013","9,330.21","9,283.85","9,348.76","9,268.85","-","0.10%"
"Dec 03, 2013","9,321.07","9,308.96","9,332.21","9,276.70","-","0.25%"
"Dec 02, 2013","9,297.40","9,259.18","9,297.40","9,254.71","-","0.38%"
"Nov 29, 2013","9,262.49","9,309.44","9,326.08","9,262.49","-","-0.31%"
"Nov 28, 2013","9,291.74","9,316.89","9,318.06","9,247.35","-","-0.00%"
"Nov 27, 2013","9,292.18","9,269.14","9,332.72","9,246.36","-","0.45%"
"Nov 26, 2013","9,250.36","9,285.15","9,295.57","9,229.67","-","-0.27%"
"Nov 25, 2013","9,275.38","9,119.52","9,275.38","9,114.01","-","1.26%"
"Nov 22, 2013","9,159.77","9,191.96","9,195.54","9,136.10","-","-0.43%"
"Nov 21, 2013","9,199.40","9,213.25","9,232.38","9,198.29","-","-0.49%"
"Nov 20, 2013","9,244.31","9,217.37","9,244.31","9,199.52","-","-0.06%"
"Nov 19, 2013","9,249.80","9,222.94","9,253.27","9,209.86","-","0.01%"
"Nov 15, 2013","9,249.18","9,270.25","9,292.87","9,249.18","-","-0.34%"
"Nov 14, 2013","9,280.62","9,256.22","9,302.93","9,256.22","-","0.15%"
"Nov 13, 2013","9,266.37","9,196.22","9,270.47","9,187.72","-","0.56%"
"Nov 12, 2013","9,214.88","9,278.34","9,281.26","9,197.40","-","-0.48%"
"Nov 11, 2013","9,259.66","9,295.57","9,318.96","9,259.66","-","-0.39%"
"Nov 08, 2013","9,295.56","9,298.06","9,356.07","9,266.31","-","-0.10%"
"Nov 07, 2013","9,304.98","9,301.47","9,305.10","9,242.37","-","-0.06%"
"Nov 04, 2013","9,310.91","9,308.50","9,340.75","9,288.85","-","-0.12%"
"Nov 01, 2013","9,322.10","9,366.12","9,374.81","9,322.10","-","-0.68%"
"Oct 31, 2013","9,385.49","9,359.02","9,405.86","9,346.92","-","-0.09%"
"Oct 30, 2013","9,393.62","9,416.90","9,430.24","9,346.32","-","-0.09%"
"Oct 29, 2013","9,401.72","9,407.80","9,497.98","9,354.34","-","-0.18%"
"Oct 28, 2013","9,418.49","9,208.30","9,451.83","9,197.63","-","2.13%"
"Oct 25, 2013","9,222.30","9,108.76","9,222.30","9,077.65","-","1.23%"
"Oct 24, 2013","9,110.14","9,005.88","9,117.43","8,992.37","-","1.16%"
"Oct 23, 2013","9,005.94","8,978.29","9,005.94","8,939.25","-","0.78%"
"Oct 22, 2013","8,935.94","8,906.95","8,942.13","8,873.61","-","0.42%"
"Oct 21, 2013","8,898.31","8,881.38","8,898.31","8,824.06","-","0.19%"
"Oct 15, 2013","8,881.61","8,864.34","8,881.61","8,805.14","-","0.51%"
"Oct 14, 2013","8,836.39","8,854.11","8,856.02","8,819.07","-","0.02%"
"Oct 11, 2013","8,835.01","8,898.83","8,907.01","8,822.52","-","-0.34%"
"Oct 10, 2013","8,864.83","8,839.59","8,864.83","8,821.78","-","-0.15%"
"Oct 09, 2013","8,877.97","8,957.09","9,005.81","8,877.97","-","-0.70%"
"Oct 08, 2013","8,940.69","8,749.49","8,940.69","8,749.49","-","2.36%"
"Oct 07, 2013","8,734.19","8,714.51","8,734.19","8,672.54","-","0.22%"
"Oct 04, 2013","8,714.66","8,601.63","8,714.66","8,593.02","-","0.91%"
"Oct 03, 2013","8,635.68","8,616.28","8,647.77","8,613.31","-","0.09%"
"Oct 02, 2013","8,627.71","8,614.72","8,636.89","8,590.93","-","0.17%"
"Oct 01, 2013","8,613.26","8,659.87","8,670.01","8,600.61","-","-0.69%"
"Sep 30, 2013","8,673.49","8,677.69","8,705.61","8,630.36","-","-0.08%"
"Sep 27, 2013","8,680.70","8,617.80","8,815.14","8,617.80","-","0.75%"
"Sep 26, 2013","8,615.92","8,526.06","8,615.92","8,523.17","-","0.86%"
"Sep 25, 2013","8,542.10","8,442.50","8,542.10","8,434.43","-","0.80%"
"Sep 24, 2013","8,474.12","8,398.24","8,474.12","8,383.37","-","0.77%"
"Sep 23, 2013","8,409.02","8,402.29","8,409.02","8,366.63","-","-0.14%"
"Sep 20, 2013","8,420.87","8,370.46","8,420.87","8,358.10","-","0.35%"
"Sep 19, 2013","8,391.80","8,391.51","8,419.00","8,361.76","-","-0.25%"
"Sep 18, 2013","8,413.10","8,405.08","8,423.05","8,385.81","-","-0.15%"
"Sep 17, 2013","8,425.63","8,434.85","8,441.59","8,377.67","-","-0.55%"
"Sep 16, 2013","8,472.50","8,432.88","8,477.74","8,406.81","-","0.11%"
"Sep 13, 2013","8,463.50","8,420.91","8,473.35","8,420.44","-","0.48%"
"Sep 12, 2013","8,423.17","8,456.07","8,457.70","8,417.30","-","-0.29%"
"Sep 11, 2013","8,447.77","8,421.29","8,452.53","8,393.31","-","-0.03%"
"Sep 10, 2013","8,450.59","8,464.56","8,464.96","8,445.52","-","-0.15%"
"Sep 09, 2013","8,463.15","8,472.47","8,477.13","8,457.94","-","-0.12%"
"Sep 06, 2013","8,473.20","8,449.26","8,473.20","8,438.79","-","0.11%"
"Sep 05, 2013","8,464.29","8,449.29","8,478.50","8,416.92","-","0.12%"
"Sep 04, 2013","8,454.47","8,412.86","8,454.47","8,389.80","-","0.41%"
"Sep 03, 2013","8,420.28","8,404.09","8,442.19","8,401.88","-","-0.17%"
"Sep 02, 2013","8,434.87","8,407.03","8,445.90","8,391.43","-","0.25%"
"Aug 30, 2013","8,413.72","8,351.80","8,431.55","8,334.51","-","0.69%"
"Aug 29, 2013","8,356.40","8,378.53","8,386.61","8,339.21","-","-0.58%"
"Aug 28, 2013","8,405.07","8,390.35","8,405.07","8,377.73","-","-0.17%"
"Aug 27, 2013","8,419.04","8,460.65","8,462.94","8,418.35","-","-0.41%"
"Aug 26, 2013","8,453.90","8,451.76","8,472.18","8,429.88","-","-0.23%"
"Aug 23, 2013","8,473.16","8,456.08","8,473.16","8,439.40","-","0.24%"
"Aug 22, 2013","8,452.49","8,450.04","8,475.13","8,412.27","-","-0.15%"
"Aug 19, 2013","8,465.60","8,463.95","8,494.28","8,444.20","-","-0.48%"
