"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 20, 2014","8,727.78","8,739.73","8,749.61","8,720.67","184.19M","-0.14%"
"Jan 19, 2014","8,739.73","8,761.06","8,761.30","8,659.83","211.63M","-0.24%"
"Jan 16, 2014","8,761.06","8,745.28","8,779.88","8,738.82","198.24M","0.18%"
"Jan 15, 2014","8,745.28","8,696.39","8,757.43","8,689.85","230.35M","0.56%"
"Jan 14, 2014","8,696.39","8,711.87","8,713.48","8,662.04","181.22M","-0.18%"
"Jan 13, 2014","8,711.87","8,714.73","8,726.57","8,637.84","224.92M","-0.03%"
"Jan 12, 2014","8,714.73","8,677.87","8,714.73","8,649.91","231.85M","0.42%"
"Jan 09, 2014","8,677.87","8,652.50","8,678.53","8,629.42","232.41M","0.29%"
"Jan 08, 2014","8,652.50","8,608.79","8,659.26","8,604.03","234.83M","0.51%"
"Jan 07, 2014","8,608.80","8,611.81","8,620.37","8,588.05","205.95M","-0.03%"
"Jan 06, 2014","8,611.81","8,637.74","8,637.74","8,594.78","204.10M","-0.30%"
"Jan 05, 2014","8,637.74","8,618.12","8,638.25","8,602.35","184.30M","0.23%"
"Jan 02, 2014","8,618.12","8,605.34","8,621.49","8,572.34","176.63M","0.15%"
"Jan 01, 2014","8,605.34","8,535.60","8,605.56","8,535.22","184.63M","0.82%"
"Dec 31, 2013","8,535.60","8,520.02","8,538.98","8,506.30","177.32M","0.18%"
"Dec 30, 2013","8,520.02","8,494.76","8,530.80","8,486.42","185.75M","0.30%"
"Dec 29, 2013","8,494.76","8,481.10","8,494.95","8,446.42","160.68M","0.16%"
"Dec 26, 2013","8,481.10","8,481.59","8,486.25","8,457.39","163.38M","-0.01%"
"Dec 25, 2013","8,481.59","8,521.89","8,527.57","8,467.57","160.34M","-0.47%"
"Dec 24, 2013","8,521.89","8,561.84","8,578.29","8,508.66","206.71M","-0.47%"
"Dec 23, 2013","8,561.84","8,551.23","8,569.52","8,533.38","219.36M","0.12%"
"Dec 22, 2013","8,551.23","8,509.68","8,562.68","8,509.68","214.61M","0.49%"
"Dec 19, 2013","8,509.68","8,440.53","8,510.18","8,440.53","231.48M","0.82%"
"Dec 18, 2013","8,440.53","8,412.32","8,451.68","8,408.87","204.32M","0.34%"
"Dec 17, 2013","8,412.32","8,385.08","8,412.32","8,377.11","235.31M","0.32%"
"Dec 16, 2013","8,385.08","8,396.96","8,402.61","8,369.91","162.65M","-0.14%"
"Dec 15, 2013","8,396.96","8,387.61","8,418.53","8,387.18","174.37M","0.11%"
"Dec 12, 2013","8,387.61","8,399.65","8,399.65","8,351.15","76.12M","-0.14%"
"Dec 11, 2013","8,399.65","8,399.39","8,410.77","8,376.43","144.79M","0.00%"
"Dec 10, 2013","8,399.39","8,359.55","8,401.87","8,358.75","183.97M","0.48%"
"Dec 09, 2013","8,359.55","8,321.33","8,359.80","8,319.38","146.58M","0.46%"
"Dec 08, 2013","8,321.33","8,243.74","8,323.75","8,243.74","144.47M","0.94%"
"Dec 05, 2013","8,243.74","8,231.13","8,245.40","8,211.63","146.54M","0.15%"
"Dec 04, 2013","8,231.13","8,229.19","8,243.50","8,187.89","147.74M","0.02%"
"Dec 03, 2013","8,229.19","8,334.31","8,336.67","8,212.89","235.54M","-1.26%"
"Dec 02, 2013","8,334.31","8,301.15","8,334.84","8,286.27","157.12M","0.40%"
"Dec 01, 2013","8,301.15","8,325.28","8,335.33","8,288.54","147.51M","-0.29%"
"Nov 28, 2013","8,325.28","8,300.65","8,354.47","8,300.65","138.28M","0.30%"
"Nov 27, 2013","8,300.65","8,298.46","8,316.69","8,273.11","124.56M","0.03%"
"Nov 26, 2013","8,298.46","8,346.69","8,355.83","8,285.61","154.57M","-0.58%"
"Nov 25, 2013","8,346.69","8,388.17","8,395.31","8,339.88","149.17M","-0.49%"
"Nov 24, 2013","8,388.17","8,337.78","8,388.64","8,337.78","151.99M","0.60%"
"Nov 21, 2013","8,337.78","8,337.32","8,345.04","8,315.01","152.21M","0.01%"
"Nov 20, 2013","8,337.32","8,359.59","8,359.71","8,332.48","118.44M","-0.27%"
