"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 30, 2015","5,544.87","5,544.98","5,550.31","5,529.23","-","-0.00%"
"Apr 29, 2015","5,544.99","5,527.78","5,544.99","5,512.75","-","0.38%"
"Apr 28, 2015","5,523.73","5,505.16","5,529.20","5,505.16","-","0.38%"
"Apr 27, 2015","5,502.96","5,495.15","5,502.96","5,468.49","-","0.40%"
"Apr 24, 2015","5,481.03","5,495.79","5,511.05","5,461.76","-","0.04%"
"Apr 23, 2015","5,478.64","5,442.76","5,486.38","5,442.76","-","0.67%"
"Apr 22, 2015","5,442.23","5,423.89","5,456.81","5,422.71","-","0.37%"
"Apr 21, 2015","5,422.27","5,400.20","5,422.27","5,383.92","-","0.43%"
"Apr 20, 2015","5,399.32","5,413.29","5,416.64","5,384.16","-","-0.11%"
"Apr 17, 2015","5,405.49","5,412.13","5,412.13","5,394.54","-","-0.15%"
"Apr 16, 2015","5,413.75","5,423.96","5,430.33","5,395.30","-","-0.41%"
"Apr 15, 2015","5,436.20","5,409.43","5,440.72","5,408.43","-","0.55%"
"Apr 14, 2015","5,406.25","5,393.23","5,431.03","5,392.09","-","0.32%"
"Apr 13, 2015","5,389.04","5,378.78","5,398.85","5,378.78","-","0.18%"
"Apr 10, 2015","5,379.30","5,368.55","5,379.60","5,321.82","-","0.28%"
"Apr 08, 2015","5,364.27","5,384.94","5,394.86","5,364.27","-","-0.38%"
"Apr 07, 2015","5,384.93","5,357.16","5,385.59","5,357.16","-","0.78%"
"Apr 06, 2015","5,343.32","5,350.07","5,356.01","5,335.01","-","-0.09%"
"Apr 03, 2015","5,347.95","5,340.49","5,356.27","5,330.26","-","0.13%"
"Apr 02, 2015","5,340.86","5,323.57","5,344.47","5,312.03","-","0.48%"
"Apr 01, 2015","5,315.37","5,306.34","5,327.46","5,306.34","-","0.05%"
"Mar 31, 2015","5,312.73","5,329.49","5,329.49","5,304.51","-","-0.28%"
"Mar 30, 2015","5,327.78","5,322.41","5,328.53","5,310.20","-","0.18%"
"Mar 27, 2015","5,318.13","5,312.36","5,323.68","5,297.81","-","0.13%"
"Mar 26, 2015","5,311.27","5,317.95","5,318.42","5,292.28","-","-0.07%"
"Mar 25, 2015","5,315.02","5,313.96","5,333.01","5,301.77","-","0.29%"
"Mar 24, 2015","5,299.54","5,331.07","5,337.77","5,292.20","-","-0.53%"
"Mar 23, 2015","5,327.58","5,318.07","5,327.58","5,284.24","-","0.31%"
"Mar 19, 2015","5,311.16","5,260.33","5,314.48","5,260.13","-","1.43%"
"Mar 18, 2015","5,236.52","5,370.38","5,373.55","5,232.60","-","-2.47%"
"Mar 17, 2015","5,369.41","5,363.38","5,369.41","5,344.26","-","0.11%"
"Mar 16, 2015","5,363.36","5,369.91","5,373.57","5,349.04","-","-0.12%"
"Mar 13, 2015","5,369.91","5,372.06","5,376.64","5,354.78","-","-0.19%"
"Mar 12, 2015","5,380.29","5,370.69","5,380.29","5,354.50","-","0.36%"
"Mar 11, 2015","5,361.11","5,372.93","5,381.34","5,344.72","-","0.15%"
"Mar 10, 2015","5,353.08","5,381.14","5,387.77","5,352.05","-","-0.42%"
"Mar 09, 2015","5,375.91","5,363.61","5,381.05","5,357.04","-","0.33%"
"Mar 06, 2015","5,358.36","5,365.90","5,370.77","5,353.57","-","0.16%"
"Mar 05, 2015","5,349.78","5,328.21","5,362.05","5,307.40","-","0.38%"
