"Date","Price","Open","High","Low","Vol.","Change %"
"May 03, 2012","3,223.36","3,242.45","3,273.72","3,207.54","185.13M","-0.09%"
"May 02, 2012","3,226.33","3,265.12","3,267.07","3,208.42","178.45M","0.42%"
"Apr 30, 2012","3,212.80","3,270.78","3,273.06","3,209.31","149.11M","-1.64%"
"Apr 27, 2012","3,266.27","3,195.41","3,282.65","3,172.80","203.37M","1.14%"
"Apr 26, 2012","3,229.32","3,240.54","3,256.93","3,189.88","251.40M","-0.13%"
"Apr 25, 2012","3,233.46","3,177.22","3,253.56","3,174.02","202.08M","2.02%"
"Apr 24, 2012","3,169.32","3,114.71","3,176.66","3,107.30","175.30M","2.29%"
"Apr 23, 2012","3,098.37","3,157.85","3,157.85","3,088.36","198.14M","-2.83%"
"Apr 20, 2012","3,188.58","3,177.94","3,203.69","3,155.36","215.87M","0.46%"
"Apr 19, 2012","3,174.02","3,252.94","3,280.24","3,174.02","230.82M","-2.05%"
"Apr 18, 2012","3,240.29","3,277.07","3,291.51","3,226.33","176.19M","-1.59%"
"Apr 17, 2012","3,292.51","3,204.74","3,292.51","3,196.47","185.36M","2.72%"
"Apr 16, 2012","3,205.28","3,183.19","3,246.08","3,182.52","184.44M","0.51%"
"Apr 13, 2012","3,189.09","3,264.74","3,267.54","3,180.19","189.48M","-2.47%"
"Apr 12, 2012","3,269.79","3,248.22","3,277.99","3,209.83","202.68M","0.99%"
"Apr 11, 2012","3,237.69","3,214.63","3,270.91","3,205.44","200.46M","0.62%"
"Apr 10, 2012","3,217.60","3,274.85","3,292.28","3,217.60","196.65M","-3.08%"
"Apr 05, 2012","3,319.81","3,326.31","3,338.77","3,279.31","181.39M","0.19%"
"Apr 04, 2012","3,313.47","3,392.10","3,395.34","3,310.50","225.60M","-2.74%"
"Apr 03, 2012","3,406.78","3,464.32","3,473.20","3,406.78","139.99M","-1.62%"
"Apr 02, 2012","3,462.91","3,439.17","3,462.91","3,397.98","157.45M","1.14%"
"Mar 30, 2012","3,423.81","3,407.31","3,430.32","3,396.29","151.57M","1.26%"
"Mar 29, 2012","3,381.12","3,426.08","3,435.41","3,374.69","158.47M","-1.43%"
"Mar 28, 2012","3,430.15","3,456.07","3,484.65","3,430.15","145.51M","-1.14%"
"Mar 27, 2012","3,469.59","3,515.73","3,535.60","3,465.15","156.35M","-0.92%"
"Mar 26, 2012","3,501.98","3,495.76","3,509.55","3,457.80","110.54M","0.74%"
"Mar 23, 2012","3,476.18","3,473.34","3,490.90","3,432.56","121.68M","0.11%"
"Mar 22, 2012","3,472.46","3,514.61","3,518.59","3,457.19","142.93M","-1.56%"
